DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-11-07,19:00,Clermont Foot,Amiens,51,27,22,43,57,53,47,BCL
2025-11-07,19:00,Dunkerque,Boulogne,59,25,16,55,45,45,55,BCL
2025-11-07,19:00,Grenoble,Rodez,40,29,31,45,55,57,43,BCL
2025-11-07,19:00,Montpellier,Annecy,54,26,20,58,42,43,57,BCL
2025-11-07,19:00,Nancy,Laval,48,28,24,63,37,43,57,BCL
2025-11-07,15:00,Gareji,Dinamo Tbilisi,21,25,54,64,36,38,62,BCL
2025-11-07,16:00,Gagra,Kolkheti Poti,62,23,15,54,46,41,59,BCL
2025-11-07,19:30,Werder Bremen,Wolfsburg,45,25,30,37,63,66,34,BCL
2025-11-07,17:30,Dynamo Dresden,Nurnberg,27,37,36,37,63,66,34,BCL
2025-11-07,17:30,Greuther Furth,SC Preussen Munster,28,38,34,35,65,66,34,BCL
2025-11-07,18:00,MSV Duisburg,Waldhof Mannheim,51,25,24,42,58,63,37,BCL
2025-11-07,01:30,Municipal,Mictlán,78,16,6,59,41,43,57,BCL
2025-11-07,08:30,Bhayangkara FC,Bali United,31,35,34,64,36,38,62,BCL
2025-11-07,12:00,Persik Kediri,Persebaya Surabaya,44,28,28,59,41,38,62,BCL
2025-11-07,12:00,Chadormalu SC,Aluminium Arak,28,39,33,84,16,28,72,BCL
2025-11-07,13:00,Fajr Sepasi,Mes Rafsanjan,40,32,28,76,24,34,66,BCL
2025-11-07,13:00,Persepolis FC,Esteghlal Khuzestan,75,20,5,59,41,30,70,BCL
2025-11-07,14:30,Foolad FC,Paykan,47,30,23,72,28,36,64,BCL
2025-11-07,13:00,Hapoel Kfar Shalem,Kafr Qasim,45,26,29,45,55,55,45,BCL
2025-11-07,13:00,Hapoel Kfar Saba,Hapoel Ramat Gan,28,38,34,43,57,61,39,BCL
2025-11-07,13:00,Hapoel Raanana,Bnei Yehuda,33,23,44,57,43,38,62,BCL
2025-11-07,13:00,Hapoel Nazareth Illit,Maccabi Petah Tikva,8,11,81,39,61,35,65,BCL
2025-11-07,13:00,Maccabi Herzliya,Hapoel Acre,57,24,19,55,45,40,60,BCL
2025-11-07,19:45,Pisa,Cremonese,44,29,27,61,39,43,57,BCL
2025-11-07,19:30,Spezia,Bari,55,26,19,63,37,41,59,BCL
2025-11-07,13:00,Bidco United,Tusker,28,31,41,76,24,34,66,BCL
2025-11-07,14:25,Al Salmiyah,Al Fahaheel,54,24,22,40,60,63,37,BCL
2025-11-07,16:40,Al Tadhamon,Al Shabab Kuwait,30,36,34,41,59,64,36,BCL
2025-11-07,17:00,Riga,Rīgas FS,54,23,23,34,66,66,34,BCL
2025-11-07,02:00,Venados FC,Tlaxcala,57,21,22,41,59,40,60,BCL
2025-11-07,16:00,Tecos,Los Cabos United,46,25,29,44,56,61,39,BCL
2025-11-07,19:00,FC Twente,Telstar,75,16,9,31,69,57,43,BCL
2025-11-07,19:00,Almere City,Maastricht,70,18,12,29,71,66,34,BCL
2025-11-07,19:00,ADO Den Haag,Roda JC,76,16,8,29,71,59,41,BCL
2025-11-07,19:00,FC Eindhoven,FC Den Bosch,33,23,44,39,61,65,35,BCL
2025-11-07,19:00,Ajax Reserves,FC Dordrecht,31,22,47,29,71,71,29,BCL
2025-11-07,19:00,AZ Reserves,VVV,53,21,26,33,67,69,31,BCL
2025-11-07,19:00,FC Utrecht Reserves,FC Emmen,32,23,45,39,61,65,35,BCL
2025-11-07,19:00,Vitesse,Cambuur Leeuwarden,29,22,49,37,63,66,34,BCL
2025-11-07,19:00,Willem II,Top Oss,62,21,17,35,65,63,37,BCL
2025-11-07,19:45,Larne,Portadown,68,21,11,52,48,41,59,BCL
2025-11-07,21:30,Deportivo Recoleta,Sportivo Luqueno,45,25,30,46,54,57,43,BCL
2025-11-07,18:00,Cusco FC,Sport Boys,80,14,6,59,41,37,63,BCL
2025-11-07,20:15,Sporting Cristal,Cienciano,65,22,13,41,59,57,43,BCL
2025-11-07,17:00,Radomiak Radom,Cracovia Krakow,29,36,35,55,45,55,45,BCL
2025-11-07,19:30,Zaglebie Lubin,Gornik Zabrze,31,25,44,45,55,59,41,BCL
2025-11-07,17:00,Ruch Chorzow,Miedz Legnica,45,25,30,43,57,61,39,BCL
2025-11-07,19:30,Znicz Pruszków,Chrobry Glogow,33,25,42,46,54,59,41,BCL
2025-11-07,17:00,Chojniczanka Chojnice,Unia Skierniewice,31,25,44,44,56,62,38,BCL
2025-11-07,17:00,Sandecja Nowy Sącz,Sokół Kleczew,58,22,20,37,63,64,36,BCL
2025-11-07,20:15,Estoril,FC Arouca,51,25,24,49,51,57,43,BCL
2025-11-07,18:00,Feirense,SC Farense,33,25,42,60,40,45,55,BCL
2025-11-07,14:30,Al Shamal,Al Wakrah,44,23,33,30,70,72,28,BCL
2025-11-07,16:00,Universitatea Cluj,Metaloglobus Bucuresti,71,21,8,60,40,39,61,BCL
2025-11-07,18:30,Farul Constanta,FC Botosani,43,27,30,49,51,57,43,BCL
2025-11-07,12:30,Al Taee,Al Wehda Club,57,24,19,46,54,57,43,BCL
2025-11-07,14:45,Al Baten,Al Diriyah,12,19,69,38,62,58,42,BCL
2025-11-07,15:25,Jeddah Club,Al Arabi SC,42,28,30,39,61,54,46,BCL
2025-11-07,13:20,Al Feiha,Al Akhdoud,50,28,22,59,41,45,55,BCL
2025-11-07,14:35,Al Fateh SC,Al Taawon Buraidah,30,35,35,43,57,61,39,BCL
2025-11-07,17:30,Al Najma,Al Hilal Riyadh,5,12,83,29,71,41,59,BCL
2025-11-07,19:45,Airdrieonians,Partick,16,21,63,45,55,53,47,BCL
2025-11-07,17:00,Zlaté Moravce,Inter Bratislava,66,19,15,38,62,42,58,BCL
2025-11-07,16:30,Mura,Koper,28,25,47,46,54,57,43,BCL
2025-11-07,19:15,Olimpija Ljubljana,Primorje,72,19,9,37,63,55,45,BCL
2025-11-07,13:30,Casric Stars,Upington City,55,27,18,67,33,38,62,BCL
2025-11-07,19:30,Mirandes,Sporting Gijon,25,27,48,61,39,43,57,BCL
2025-11-07,20:00,Elche,Real Sociedad,30,35,35,57,43,53,47,BCL
2025-11-07,18:00,Sabadell,SD Tarazona,57,28,15,73,27,31,69,BCL
2025-11-07,20:15,Atletico Madrid B,Eldense,52,28,20,58,42,45,55,BCL
2025-11-07,18:30,Rapperswil,FC WIL 1900,28,38,34,45,55,59,41,BCL
2025-11-07,18:30,Stade Nyonnais,Étoile Carouge,32,25,43,43,57,61,39,BCL
2025-11-07,19:15,Neuchatel Xamax FC,Yverdon Sport,34,24,42,42,58,63,37,BCL
2025-11-07,12:00,Prachuap,Lamphun Warrior,57,23,20,62,38,40,60,BCL
2025-11-07,13:30,CS Hammam-Lif,CS Chebba,63,24,13,58,42,41,59,BCL
2025-11-07,13:30,Menzel Bourguiba,US Tataouine,24,31,45,74,26,35,65,BCL
2025-11-07,13:30,Kerkennah,Mégrine,46,30,24,74,26,35,65,BCL
2025-11-07,17:00,Genclerbirligi,Istanbul Basaksehir,23,26,51,43,57,55,45,BCL
2025-11-07,14:00,Bodrum FK,Istanbulspor,68,18,14,35,65,57,43,BCL
2025-11-07,17:00,Sariyer,Vanspor FK,45,26,29,43,57,53,47,BCL
2025-11-07,13:30,Epitsentr Dunayivtsi,Obolon-Brovar,32,35,33,58,42,38,62,BCL
2025-11-07,16:00,Kudrivka,Kolos Kovalivka,18,25,57,61,39,41,59,BCL
2025-11-07,12:45,Dibba Al Hisn,Dubai United,29,36,35,41,59,64,36,BCL
2025-11-07,12:45,Hatta SC,Gulf United,61,21,18,38,62,62,38,BCL
2025-11-07,12:45,Al Jazira Al Hamra,Al Arabi,25,23,52,46,54,58,42,BCL
2025-11-07,12:45,Al Fujairah SC,Masfut,56,23,21,40,60,62,38,BCL
2025-11-07,19:30,Miramar Misiones,Racing Club de Montevideo,26,29,45,41,59,53,47,BCL
2025-11-07,22:30,Cerro Largo,Liverpool Montevideo,32,28,40,45,55,57,43,BCL
2025-11-07,13:00,Olmaliq,Navbahor,56,26,18,45,55,58,42,BCL
2025-11-07,13:00,Buxoro,Neftchi,16,25,59,60,40,41,59,BCL
2025-11-07,09:00,Văn Hiến,PVF-CAND,43,27,30,60,40,38,62,BCL
2025-11-07,19:45,The New Saints,Cardiff MET,86,9,5,24,76,45,55,BCL
2025-11-07,19:45,Briton Ferry,Bala Town,30,35,35,55,45,55,45,BCL
2025-11-07,13:00,Mutondo Stars,Green Buffaloes,30,30,40,76,24,36,64,BCL
